User_ID,Product_ID,Category,Final_Price(Rs.),interaction
6798abf1,13741e7f-f,clothing,226.55,1
23e22794,bbdc6651-3,electronics,115.89,1
f7f92b48,4ce5173c-6,electronics,221.03,1
6b417ce5,25583753-9,home & kitchen,35.89,1
40e362c2,272f1feb-4,sports,25.66,1
c9d51371,81bf8c6c-c,home & kitchen,200.05,1
a0c0b305,3d444ba2-6,books,370.13,1
14fe692a,58741ec0-3,clothing,63.67,1
0439fca1,6a975f71-2,clothing,435.06,1
f145c04d,3f87a674-e,clothing,215.06,1
14008bb0,6e039e31-8,electronics,42.32,1
09b8e30c,d57ebdfe-f,toys,71.25,1
b94ce497,b5cae03d-2,sports,44.69,1
5c82e80d,56b1fa03-5,electronics,187.57,1
26bc1cc6,786e085b-a,home & kitchen,300.25,1
1e2104bf,5be334f3-b,home & kitchen,33.48,1
c1b668e8,143b0a24-6,home & kitchen,70.58,1
e540ae75,2902da20-1,books,243.03,1
b1f48add,772798f1-d,beauty,278.38,1
3f331c72,965ef4ce-4,toys,261.11,1
431691b6,ce301235-0,books,93.65,1
40b0c467,94586749-1,electronics,297.32,1
bea18811,3f4e0fd0-3,books,44.72,1
411a29ef,9b3c5c8f-a,books,303.64,1
e21a486c,51714cbb-3,sports,37.83,1
b501d28d,970d3f0c-a,books,259.65,1
8e8b727c,ab34f455-d,clothing,26.82,1
eb5366bb,df56e5a2-3,electronics,264.55,1
8837d8da,6d0321c6-b,clothing,239.16,1
08a6752d,0ad41cff-3,toys,24.64,1
17206a14,46cc5efc-9,home & kitchen,315.53,1
11ba2467,e9b42654-9,beauty,48.4,1
cf03c6d8,3a45b287-4,home & kitchen,114.56,1
58e6ca04,6d122b75-8,sports,59.98,1
d2933255,73db29d6-9,clothing,225.41,1
f41adbe9,b36687ef-b,toys,168.44,1
caeb735f,a33cd9a4-a,toys,103.8,1
e4ab10c7,2b4369eb-8,toys,45.0,1
a69ea338,2215cddb-3,books,349.67,1
f7c63887,85693781-a,beauty,101.62,1
dc0dbfa8,40c78e8a-c,clothing,303.34,1
4098b81b,c5bb69e8-1,electronics,358.02,1
03bbb018,7e201cc8-0,sports,187.4,1
61780cc4,1ddb4839-f,books,353.16,1
440ae23c,1b774792-1,home & kitchen,124.76,1
ba58bbc8,3fffc757-5,sports,10.33,1
1cf64412,0c531a40-9,electronics,423.28,1
8add7d6b,13733608-4,beauty,372.63,1
e4c9e2e8,efc23d58-a,clothing,441.72,1
cc5a39bd,c98f8347-4,books,199.69,1
172bd712,257bca99-8,clothing,364.25,1
f3fbacfa,e7e972e1-b,clothing,277.74,1
069d9e68,aea633be-6,toys,384.2,1
2d37b12b,638f689c-2,home & kitchen,233.42,1
3f77ce33,452b4ded-0,clothing,22.1,1
fc0f137f,7f84540b-f,electronics,166.69,1
7a50730b,5a1355a8-c,toys,227.48,1
4941470e,4635b113-8,electronics,255.06,1
addb5998,54dc6586-b,toys,93.25,1
6d496aca,9c03e74e-5,books,113.02,1
145a48bb,d903018d-c,clothing,121.13,1
d960a0a3,a955efd5-3,sports,87.7,1
91537fcc,5cdea072-d,books,185.48,1
2a015472,7226de32-a,home & kitchen,8.12,1
6211b620,1be63723-a,electronics,180.77,1
1.78E+05,ce70b83a-b,clothing,27.76,1
4c628b08,9c22d058-e,books,448.73,1
cdf7235f,9c80f68b-7,clothing,193.79,1
75d5a2bb,eaf0bd4e-6,beauty,59.09,1
2fcdb2c6,9823aeae-9,electronics,64.3,1
f68e5e35,34b2c858-e,home & kitchen,442.91,1
d12bbb22,08be4b5f-8,electronics,205.35,1
4c3ee940,f07dfff0-3,electronics,259.21,1
054dbda0,55767258-f,toys,213.91,1
d91f5633,f83c9a9f-8,home & kitchen,467.8,1
e4cf6aad,2e319782-b,sports,386.07,1
d8e741ba,f5406e9f-0,sports,407.91,1
064a90e8,9d2666f1-9,electronics,361.39,1
e0682864,bda21a04-9,sports,142.16,1
7c00fe48,4a7d5999-0,beauty,49.18,1
ed00aa00,e8d63fa7-6,home & kitchen,203.06,1
df2ac223,d6d06f86-5,beauty,187.03,1
7dba6d8a,7baf5c66-7,books,117.37,1
eb342dbe,7521556b-9,clothing,109.78,1
1aa72558,e720ba94-6,clothing,236.44,1
cd9edb10,887725db-e,electronics,262.49,1
54496df2,c364eefe-b,toys,155.19,1
1d431cd4,e63d4065-9,beauty,126.06,1
3a6c34b5,9d783d45-f,toys,151.76,1
37be8f06,13f8e517-6,books,43.34,1
bb77f1c9,7af7b6b9-8,beauty,339.34,1
7ccb26b8,d1980e92-c,sports,91.36,1
abb31c38,95e0e113-3,books,55.88,1
fe77fa94,baa2239a-2,toys,418.47,1
f74f4cb1,c6712c79-0,clothing,216.4,1
3991123d,074ac86a-e,clothing,42.7,1
8cf4c24b,1840b0df-0,electronics,284.9,1
67bc2d14,970c7b44-e,beauty,305.81,1
c2d31eea,c24d3b93-9,home & kitchen,26.05,1
90491250,fc58d2fa-b,beauty,265.37,1
097f2ccb,17e7359b-d,sports,363.14,1
d912b7eb,f70dd60a-e,electronics,252.85,1
cc2c2a64,203b195c-f,toys,44.33,1
4e781226,503beecd-3,clothing,344.57,1
2921198f,c19b4c84-1,toys,154.47,1
27bb9508,66dbeb49-b,electronics,362.98,1
5f7e6988,e4ea1690-0,home & kitchen,148.23,1
2799503e,2e17abb5-e,toys,445.94,1
8383353b,59dc4ca6-c,home & kitchen,268.06,1
a9483365,a4744089-d,home & kitchen,312.35,1
d266a374,6f13d2ba-3,clothing,136.64,1
a6d6328d,26a6952d-5,sports,98.06,1
65f5b50d,98fa1373-2,home & kitchen,444.16,1
a0e96a4e,50abae2d-e,home & kitchen,139.25,1
1be4767d,ac86b890-3,home & kitchen,88.3,1
24f89561,76573101-d,beauty,61.27,1
f00862a4,6aedd577-8,beauty,373.44,1
43ed571c,45719f00-6,beauty,316.98,1
d35184fe,5e4a3b63-e,beauty,416.11,1
894270ec,81356275-a,clothing,346.14,1
fdd0b0b7,f1f419a7-2,clothing,11.06,1
994a1cfa,1b8adf6e-1,toys,133.88,1
ae5bc048,60d1aaff-6,books,153.44,1
a6c4e58f,c2722564-1,electronics,279.01,1
678d234e,70038a77-7,toys,157.66,1
014b0b14,411d96de-8,beauty,418.09,1
b3ea2594,f79a86d6-7,sports,258.77,1
af04c017,5a21c9b3-0,electronics,256.4,1
dfb53be4,d4e58542-6,electronics,398.93,1
af0d5699,ae992cfe-8,electronics,421.99,1
5d45dd12,a8dc7ad5-e,books,256.89,1
59dd175f,a654ef13-7,clothing,122.61,1
5c528d02,51f64685-1,sports,206.8,1
07bba05f,c336381e-2,books,327.74,1
63fb3f26,d3252599-5,books,101.44,1
72ae5a86,1119a5d9-e,toys,242.35,1
be6c3104,94754bb1-a,home & kitchen,39.52,1
ec701be3,fefd3d88-4,clothing,338.11,1
bbb3b5c2,bb287ce6-e,clothing,421.71,1
9663a01a,3e6d5f1a-6,books,429.27,1
9a4f1e61,2f050590-8,clothing,156.37,1
f6cad0c5,a07b6eb7-8,toys,200.87,1
2d3fc0c1,f2efe2c9-0,sports,6.35,1
1bcc7d66,0f9b23d4-b,books,37.45,1
9214a7aa,3c4e266b-1,home & kitchen,402.85,1
c2ecd5b9,ba1aeddc-6,books,177.53,1
4ea030a8,3dd3a0c6-9,clothing,26.22,1
5ddf14d8,309e09ed-b,home & kitchen,215.97,1
c266e272,88a25e14-f,clothing,175.71,1
bde0021d,fb27cf00-b,toys,229.46,1
a80c009d,2080ce3e-5,beauty,186.36,1
24c878ae,74b9a1c6-9,books,87.88,1
7fc67a24,5421b4c8-f,clothing,113.41,1
400dbaf4,ce358136-a,sports,470.77,1
7a0f6041,15983b6d-0,home & kitchen,189.25,1
f27e1207,7d8dd0f0-2,sports,373.39,1
eae2f779,522fb9fb-8,beauty,137.59,1
ff91160c,6b089f15-e,sports,290.25,1
dce9df30,7fb86df7-8,sports,265.95,1
c92d8776,61607168-d,electronics,128.38,1
75e0ba29,1a020527-c,home & kitchen,141.84,1
21d9914c,e35274e1-8,clothing,166.55,1
31efc044,5fe8d63f-5,beauty,52.29,1
36ca8907,c1ea1c05-0,books,29.43,1
1ee3dec3,48aa9a64-c,home & kitchen,218.5,1
53c0836e,015db72c-0,books,89.32,1
3da3aba7,e3508600-6,clothing,65.94,1
09642f7b,677e9d50-8,books,215.81,1
666b1b8b,04ccaf0f-6,sports,303.93,1
551167cb,e66c1407-e,home & kitchen,353.08,1
06d390ac,ea8fb66a-8,sports,349.59,1
a0944d1e,1cf43582-9,books,326.6,1
19eb99df,6ed09154-a,clothing,195.1,1
ce065ab2,17e8e153-e,home & kitchen,130.9,1
ff264d6a,e00ace59-9,books,376.82,1
c2447899,31421ef6-3,electronics,328.17,1
2ca25b33,c48b3198-1,toys,390.18,1
a1e6b647,397e3df0-7,home & kitchen,331.78,1
ed2e3289,4730cccc-1,home & kitchen,96.96,1
c97b3e2d,6ac06d61-0,home & kitchen,479.54,1
008ac58b,941bb2a0-3,home & kitchen,281.63,1
53e1818f,3baea861-d,beauty,243.47,1
c0d0e868,fa0af2c6-1,home & kitchen,136.08,1
d4515858,586cb8e2-1,toys,313.68,1
5f0bbdfb,df20c732-7,home & kitchen,157.28,1
dd7cd6f2,9c83496b-c,toys,186.29,1
3bdcafad,49cf6bb4-d,toys,50.7,1
847a300e,233f387c-1,clothing,72.41,1
681e2800,48db1429-2,clothing,366.45,1
4d77d1d3,d858c042-1,home & kitchen,352.67,1
18ceee25,2883c4ac-f,toys,309.36,1
22cc7cea,dadc64fc-7,electronics,370.53,1
3175823b,fb9b8a28-0,electronics,128.37,1
e21f5fd1,f14c6602-a,electronics,425.78,1
3cfe3f1d,38ca7a74-1,home & kitchen,133.0,1
cd4393ab,b9814c5b-8,home & kitchen,301.02,1
36056157,5c564283-5,clothing,454.85,1
2ece1205,cc4ba47c-4,toys,182.88,1
066a0e2f,d79a97af-7,books,333.58,1
2f1fa8ae,63966cd3-e,clothing,71.78,1
b3c4394e,7f6bc8e2-e,books,39.38,1
cd3d2fd4,9937c112-8,clothing,383.25,1
18a7315f,81ecd3ab-c,electronics,386.97,1
0d6a5b96,a476f50b-b,electronics,169.52,1
c0363e36,965e5e98-c,beauty,91.78,1
4ce205d9,cb57e30b-c,home & kitchen,251.92,1
63080f53,a18c2dc8-6,clothing,169.11,1
99f588a5,d628dc52-4,clothing,10.39,1
12a6e549,fc41815f-e,clothing,52.46,1
1304dddb,b9117808-0,toys,225.2,1
5d42a5ff,1791f55a-d,sports,162.22,1
5bf29639,7160c687-8,toys,214.92,1
72567069,274655e4-e,beauty,271.29,1
e6cbe081,a0af3ec3-9,clothing,394.16,1
ba25a4d4,a58f35a8-e,books,76.2,1
9e379d53,3ffe4523-6,clothing,158.01,1
c2252a4a,c20acdec-f,sports,329.72,1
e71a6cd8,49bf1cb4-b,electronics,350.87,1
4619caa9,a1fb2513-7,clothing,164.88,1
316e72b1,41c59c9b-6,beauty,216.18,1
0f11e6c8,dd69f824-e,electronics,436.28,1
903af8b1,27edc33a-b,beauty,66.32,1
e6a28a9a,b4df519d-3,sports,12.77,1
ab421cc2,f5d84932-c,sports,217.93,1
ea94aad2,2dca1666-7,clothing,140.57,1
f9383d86,7af4e869-5,home & kitchen,245.57,1
ecaeb17c,f355dbeb-0,toys,283.64,1
17579278,cfaae2b3-e,clothing,232.78,1
61dabebb,f9d9bdde-6,beauty,211.77,1
46788479,f1898a02-a,beauty,307.23,1
69ced3cb,943bb270-4,beauty,221.01,1
966cb7b1,68186695-8,beauty,299.4,1
a002abc7,2ef7f9b2-0,electronics,182.47,1
3467a8f9,3b735a05-d,electronics,342.78,1
77dc4e1e,13dfffe6-c,home & kitchen,362.81,1
9ec98fc0,edae5249-0,beauty,19.02,1
c66571e9,e9696ff1-7,clothing,164.95,1
1cb03de1,776fa794-3,electronics,83.6,1
f17e39c3,a552d4bc-8,home & kitchen,21.25,1
4c2e1ade,ba62c94d-d,beauty,286.01,1
5790d253,383c3aab-0,books,71.16,1
8f9251fe,0fab0af4-7,books,280.17,1
0e594526,e5f942f3-8,toys,30.26,1
41b3b567,07df35b4-9,toys,309.09,1
ddd43296,fe974b83-c,clothing,86.46,1
9c1af3a0,35ed32b8-0,books,22.08,1
af02dfd4,f7e31ff0-3,clothing,369.87,1
e7c1bef5,f934d520-d,books,100.81,1
3885e4b0,01d22c80-5,sports,281.72,1
92b25a6f,53c83493-b,home & kitchen,105.52,1
826d3bd2,b18c0e0f-7,toys,169.41,1
4408ba1e,0c1b665c-f,electronics,140.45,1
0d83d591,e9d5ad81-4,electronics,307.92,1
4e493c65,ee2f115e-2,home & kitchen,402.38,1
52345814,5a620590-5,beauty,139.84,1
de7e833d,ecde892a-6,books,468.14,1
2ffde046,f72e811d-c,home & kitchen,209.87,1
10ff6293,28f61b71-1,home & kitchen,255.53,1
6281837d,5cff4a42-6,sports,308.27,1
4f804eec,2531d8cb-d,books,458.94,1
a4918e3a,3a6f68d0-c,books,143.72,1
c29dbb36,dec78273-c,home & kitchen,383.01,1
85817290,cc2a189c-2,beauty,43.76,1
794b1ea3,1f5ed0c6-f,beauty,147.48,1
189129b3,b2469e12-a,electronics,29.74,1
e6a4031d,130534bb-e,sports,353.08,1
575a90ff,2e43f4f8-8,toys,307.32,1
79a5ec12,7b06e4f3-1,home & kitchen,268.81,1
494e205f,244356f2-8,electronics,235.04,1
ffcf6748,16470a66-0,sports,135.23,1
824cc911,540132b9-4,toys,217.04,1
bb2530af,595ac82f-6,electronics,351.2,1
60473d61,63508b8e-4,electronics,84.06,1
f9c6383e,25257708-b,sports,428.15,1
3dba894a,1482500a-e,clothing,265.44,1
e1b8ee3b,39f3ffa9-f,clothing,292.35,1
7970e3a5,bd577fc8-d,books,198.84,1
b298d2f9,acd7f9c1-7,toys,242.32,1
6142fb57,3abe5b39-e,clothing,196.12,1
ccdc4be0,a4248d87-7,home & kitchen,320.72,1
82732895,ba13da59-b,books,371.05,1
bd3518f0,73bd1e59-9,clothing,63.01,1
0e7ece51,63f3bf90-9,home & kitchen,291.31,1
c44b9ac7,72646c94-a,books,372.23,1
9047f8f2,819f0936-f,home & kitchen,153.82,1
f26ee426,5cc16227-8,books,448.15,1
4ec1bc01,93d9b420-b,beauty,104.11,1
e5df4881,84262d16-1,electronics,35.93,1
8e934ff3,7f56151a-9,beauty,310.4,1
6b9506f3,1a6e3dfa-a,clothing,291.37,1
040f37d3,b6968744-f,books,55.51,1
d13e8e69,be9d0033-a,beauty,159.98,1
9751079d,57a18d6a-0,electronics,132.78,1
0b8bde5a,562a51c3-c,electronics,328.44,1
1885865d,36e91c9a-3,electronics,187.07,1
29ca507d,c30ec252-d,beauty,444.79,1
f95064b0,49f5da4e-a,beauty,285.29,1
b1b67655,693073b2-c,beauty,277.71,1
f8e9efff,b79c15f2-b,clothing,365.9,1
b306a090,dce0fa17-a,beauty,320.03,1
3f30ad0d,c883cfbc-e,electronics,174.27,1
03b2bf85,8f95a763-9,sports,71.69,1
f25423e1,c70d41ca-b,home & kitchen,320.24,1
7b48c570,de176f57-6,sports,328.18,1
bde07b7e,717ed3a6-d,electronics,36.62,1
188c6595,07874128-1,sports,22.6,1
9b6d0db5,2d8a8589-1,beauty,88.34,1
94001b21,0e7a2269-1,books,91.56,1
5ecc6de9,d593dcbf-e,sports,181.35,1
2c42e5cd,f303f0e3-1,home & kitchen,189.77,1
d2b333f0,1dfa2788-6,books,307.27,1
0eeae089,03a1c4ff-3,beauty,102.88,1
7159f3c4,bcf95241-9,sports,204.48,1
a1ac7f49,aa363a36-7,toys,226.34,1
092a5a44,80478563-7,books,168.56,1
80238ffc,e286045f-0,electronics,334.26,1
90733f8f,4fd01d30-d,beauty,364.07,1
b5538ebf,896761ed-f,books,68.01,1
1966801,bb0bd498-7,electronics,193.81,1
5081323a,f1bc8bc3-c,beauty,243.65,1
5098abbf,cb47f33f-8,clothing,416.01,1
64775252,0d67cfca-0,sports,345.81,1
683c3f3b,864a88f7-5,home & kitchen,259.15,1
7cd4d2c6,d1eb1bae-e,toys,116.48,1
e1fa3fe4,7d98618f-2,toys,36.02,1
c8be2ec5,576c73b7-4,clothing,262.73,1
8b3bf27b,a2e789d0-4,home & kitchen,172.33,1
893a6c4a,ea6832c8-6,beauty,433.16,1
9f0cd093,21560ace-1,sports,264.85,1
47fc4fce,8a46b2a2-c,toys,379.11,1
f5109550,e3b04091-f,toys,182.22,1
e4985f97,66150296-4,toys,193.05,1
57c89f75,65f9519c-3,books,328.63,1
29b418a7,741436e6-7,sports,328.1,1
0511d865,869241b6-0,home & kitchen,59.19,1
493c00b1,3b9bc0ec-8,home & kitchen,344.68,1
40f21ce7,c5d5857f-a,toys,281.97,1
d3df5089,c1fcc06b-8,sports,146.99,1
7e60caed,87ff490c-e,clothing,317.26,1
bf9dc5bd,5d86cb7e-c,toys,377.73,1
7b86c8f9,e9c2c89a-2,books,180.17,1
31ee86d0,dea0d8ef-d,clothing,168.45,1
276261b1,1e824663-0,beauty,38.05,1
ce14a2e7,f6f2dc31-9,books,122.34,1
b512b747,7aafb2cb-3,home & kitchen,354.83,1
3ab536f9,5f579136-a,clothing,360.33,1
d8661551,182d97bc-c,sports,129.7,1
be52378d,456a22e6-5,clothing,110.93,1
df3c4407,3cba2745-2,clothing,294.63,1
1e0f3878,793513ba-9,beauty,248.46,1
2f779c7b,1a0925e6-3,clothing,166.25,1
521da082,868d34fe-c,clothing,150.12,1
f88ba5dc,2efe483e-1,sports,396.49,1
0750df4a,42f0e639-2,electronics,182.87,1
fdb03abd,408cde63-b,clothing,314.63,1
824c4471,f88ccf3d-d,home & kitchen,235.86,1
91619757,965b9199-b,sports,377.0,1
e6090c66,92e681b3-c,clothing,264.29,1
deaef9d5,db892307-f,books,15.54,1
83e71ba6,58e7f616-5,sports,379.89,1
9210ee78,0b1da022-c,beauty,54.76,1
a9d0d978,3254a62d-e,toys,121.17,1
076f21ca,7310a662-e,beauty,42.85,1
7e34298b,bc200efb-e,books,211.38,1
adb5583f,b4cfc871-d,electronics,255.08,1
17136587,5966ef80-9,books,357.92,1
176bbab8,5fc89cd5-4,home & kitchen,198.39,1
8297a01f,3d2f62bd-b,home & kitchen,226.61,1
b803aace,476bde88-a,electronics,82.68,1
1b10748b,916e62e8-4,electronics,10.6,1
7f8dc9a4,ae245da1-5,sports,26.16,1
4ec47a3b,2117c581-f,sports,74.53,1
3c7b4f3a,71ec0c67-4,home & kitchen,33.98,1
c1f52ae7,c4f0d6b6-8,sports,71.21,1
b8adfe0b,9faa3baf-9,electronics,13.12,1
15e54ccd,26dc7c92-a,sports,141.13,1
7b78efe2,ae6b2acd-b,clothing,284.88,1
668862c5,51ae97b7-4,electronics,244.89,1
413a34dc,d08d3d0c-f,clothing,293.22,1
78aff56b,cd3d6d2e-4,electronics,185.5,1
bbb101a4,dd0f4845-3,beauty,304.93,1
6a3d6535,9896c7f5-d,toys,342.06,1
11105ad4,c4ff4b90-7,electronics,307.03,1
c3d823f3,8e4e44c7-4,electronics,147.24,1
04638a95,84be9d60-f,clothing,147.68,1
2f09e4cc,8a364fb0-9,toys,130.75,1
f062dd23,b1350489-6,home & kitchen,242.93,1
e8b9a378,3b93ac9a-a,beauty,12.58,1
45fc0bf7,b401dc71-f,clothing,8.11,1
444ac86f,2838e610-5,beauty,379.15,1
6e9930aa,4d52f6d5-e,electronics,289.38,1
3ddc5a35,44b6fadd-b,sports,398.1,1
92468cf9,0d489bb6-4,toys,379.45,1
d1d182ee,e8dd4357-9,sports,29.79,1
29d6e060,dfbc899b-5,books,15.65,1
87c73bfd,1967d8b1-1,beauty,157.79,1
5e4766ea,b6fdbf1b-e,toys,97.91,1
080f21f4,a8f5b055-f,beauty,83.3,1
cb34921b,9107f836-5,toys,80.16,1
1584b5d6,2cb12fa9-c,home & kitchen,16.36,1
22898985,8a9bc667-9,books,243.49,1
bc2ca5e1,d8db72ab-c,beauty,309.83,1
ed711917,fd6e84a7-8,beauty,382.3,1
e4fddc69,03f0b59e-9,toys,306.09,1
3699f97e,22b092c6-3,toys,437.3,1
3e5e2082,5d23414d-8,clothing,18.07,1
a9e2c4f5,f2a33f8e-a,home & kitchen,86.34,1
30bffc4c,cde041c3-2,electronics,90.63,1
6574073f,0708c5d4-9,home & kitchen,12.42,1
f676f386,a1384978-7,beauty,324.65,1
2a770607,ef8797ac-e,sports,154.81,1
134aa3c5,631f0593-2,books,197.66,1
50d575f9,d34a223b-d,home & kitchen,54.98,1
d1616d3c,a302d39c-0,home & kitchen,151.87,1
6f4d3f42,d9bd76af-a,books,290.73,1
dcde3dc0,d1e1c77b-2,beauty,349.68,1
87c0607b,e58d1c94-c,clothing,426.87,1
e04ffe82,5156c3fe-8,home & kitchen,42.7,1
81b461c6,c4ade7bf-2,beauty,63.08,1
e4259534,7c202cc0-d,home & kitchen,421.63,1
ef496fef,944a7fdb-1,beauty,254.87,1
fe89cb74,4f3b47d6-3,electronics,58.81,1
72996eda,26f8ec46-a,books,217.25,1
2d07ff15,1ec3ccd5-c,home & kitchen,349.01,1
449367d1,8389d3d3-e,books,316.69,1
c34329e8,9b35f85f-6,books,394.74,1
7002fcea,1dc049c6-4,home & kitchen,81.05,1
3949fcb4,6e95f22a-3,books,80.25,1
d76e19c6,b28687a6-1,clothing,402.68,1
7aac4193,e7497b51-f,clothing,328.65,1
c79b50d1,de8507e5-f,clothing,208.21,1
9e8a1ef9,491c3a0b-4,beauty,305.23,1
4715f106,b9d88d0b-9,toys,330.43,1
32a490f4,40b12e81-a,home & kitchen,118.27,1
b247da3d,0cae8a46-9,sports,255.19,1
438674fe,f3b35580-6,books,55.24,1
384b7acb,070064b0-9,home & kitchen,39.68,1
77e477c0,83c49cc6-0,home & kitchen,118.69,1
f1ae0592,71620d1d-6,books,406.69,1
21bf6170,3e051cec-b,beauty,351.16,1
45a1a4c3,a2ba75ee-2,sports,308.12,1
b4d63e07,281cdac1-c,home & kitchen,204.67,1
dd8e5c2a,ecadc556-c,sports,174.23,1
80c9de66,291f5620-7,electronics,72.79,1
74903035,e385f060-8,clothing,57.12,1
047526b7,f6927a38-3,books,286.08,1
b611a9a9,2fe3a9c8-9,beauty,84.92,1
8d680e8e,7172d13e-a,clothing,168.56,1
5473dd0f,9c368955-b,clothing,38.09,1
2c522119,034a06a9-0,home & kitchen,362.13,1
905dca0a,b874e454-b,electronics,109.5,1
b005ff45,c6c96044-f,toys,32.04,1
c93c18ba,02ffd99a-8,electronics,280.75,1
71323adf,e3cd92bf-2,clothing,340.34,1
4199c751,d70c88d3-b,electronics,40.79,1
4e3ab5bd,b3b13670-2,books,125.32,1
53cc320d,65eef64c-a,electronics,406.82,1
2c837e21,dc38ea60-a,toys,153.44,1
5b28ef12,eb5d566f-d,beauty,27.83,1
d04a109b,a5917af7-9,electronics,277.37,1
6579b70c,4b2386b5-4,sports,66.8,1
cf41f109,3836d72c-2,toys,39.76,1
e9390573,4e29f18f-e,clothing,351.4,1
0a3b0205,578ea21f-a,electronics,11.6,1
d6ee8e2b,bdd98eb8-b,toys,100.29,1
5a055948,0577be70-a,books,220.2,1
8e2aee0a,4a7a7141-e,beauty,40.51,1
fe8b4c60,b923e620-8,home & kitchen,162.47,1
190628ce,b8e04d3f-a,books,238.29,1
89cb8bb3,e11763da-d,clothing,154.83,1
c18f7689,f7f82ed1-6,electronics,275.92,1
5f6aef16,4e87d04b-b,toys,183.45,1
f43f409f,17552dd5-c,electronics,45.34,1
437194ae,3ebc5b49-9,sports,49.46,1
084b0e23,2ada5e55-e,beauty,71.39,1
23b9515e,d9968549-7,home & kitchen,78.77,1
7b568388,ab2d6785-a,sports,211.57,1
4f12428e,26c5d2ac-8,toys,80.47,1
4d48ec1e,e01767b6-4,books,155.98,1
511a8887,9bea96c0-1,books,402.83,1
9a0fd409,1cbdb12d-1,beauty,317.02,1
be546b16,02e20c5f-d,home & kitchen,20.82,1
638fb96b,76f01383-b,home & kitchen,182.71,1
9a28b00f,b8a69db7-f,sports,206.61,1
47f9d151,9f830a6f-0,home & kitchen,58.34,1
c6e6b5cd,dba7748e-e,sports,110.78,1
8350077d,5b190265-c,toys,368.54,1
ef040b5e,341ff061-4,clothing,281.27,1
d13afa90,ce680de9-9,toys,305.9,1
f2a41f18,aacc0242-4,electronics,195.34,1
c7022532,cc07fdea-5,clothing,314.64,1
885b4e30,c355955a-7,sports,52.42,1
22814487,dcf51353-b,clothing,286.23,1
cd59e65c,e3574b61-1,sports,39.91,1
fbba70e8,e716e837-9,home & kitchen,104.95,1
859f5163,ecbfbc26-8,electronics,175.99,1
32b7d579,867a9827-9,books,133.05,1
f54c8b25,1213d45d-3,clothing,407.94,1
4ad92ea0,771902a5-0,electronics,217.54,1
ce70660d,b940457b-9,home & kitchen,113.75,1
2b87059b,75488462-6,books,325.94,1
eb44303b,27ab5568-b,toys,293.43,1
702daf11,42e7f495-0,home & kitchen,194.0,1
c9247b05,9c18936b-6,clothing,382.56,1
c2897794,d14c5600-a,toys,432.13,1
3abcdf53,487e8ab5-6,electronics,263.07,1
417cac60,71cdea9f-6,home & kitchen,26.42,1
a33d7b0d,48cdb5fa-a,clothing,187.87,1
c4c69b17,6c2539a3-1,electronics,288.22,1
8a289896,c1f10b74-0,clothing,244.59,1
08a65189,d646b6b4-e,home & kitchen,315.45,1
14aa33f8,70ef0ef5-1,home & kitchen,148.06,1
e5964ecd,7c549c30-a,home & kitchen,257.85,1
7c9639e5,a2a1bf06-6,electronics,224.68,1
79b3668d,27b08b7e-0,home & kitchen,214.73,1
602ca4e7,5e3a3479-c,beauty,467.38,1
e0253d12,c84645bd-f,electronics,56.34,1
7d177a8a,20d69811-6,electronics,395.76,1
8ed54a67,5919dbdc-5,toys,13.04,1
d97962d1,65c809c9-2,toys,177.03,1
87d45064,a586b34e-9,home & kitchen,158.79,1
185a8f78,77b29710-2,electronics,146.09,1
af0b876c,186eb4e6-a,home & kitchen,271.06,1
cfbb2cc2,22753e41-f,home & kitchen,44.2,1
a71b8ee0,d4d94ba1-7,sports,98.44,1
a718e1c4,b69f2c67-5,sports,431.33,1
2b8be919,f08c4492-a,toys,38.32,1
8e7b2d75,b4cdab2b-0,toys,343.0,1
1d10d5a7,a0522f4e-1,toys,103.23,1
27e8fb1c,0ab6838c-8,books,341.77,1
4ce70e71,bac20164-7,home & kitchen,123.94,1
fb866ac4,77c8ac60-9,home & kitchen,28.76,1
890e2821,64a0dfd5-3,beauty,21.25,1
1c33e307,741c8904-0,toys,328.06,1
6773f774,6bb7c64c-e,home & kitchen,73.91,1
b5a6fd5f,a7c4d22b-1,toys,235.58,1
a44ab318,a59a21d3-b,clothing,138.95,1
1f9e6a6c,dcf6d509-4,books,201.05,1
ed1abea9,61746f09-7,sports,178.61,1
b7c3b707,59f12f5e-a,home & kitchen,272.51,1
7e1ddc54,2.45E-01,clothing,239.9,1
6720d951,1dc9eade-e,clothing,170.93,1
d71ca896,0bc9709c-1,beauty,46.08,1
e69f4d59,ca8f2b35-8,toys,262.39,1
d5d1da0d,cd7e048b-a,home & kitchen,12.38,1
0bfdb241,a845a942-7,books,139.35,1
cc2ae85d,e789010d-4,sports,260.81,1
2f0e0bd3,ebcf582e-0,beauty,189.05,1
c5e1f66b,031a9f8f-f,sports,71.69,1
2ae065a3,e9cc48b5-8,toys,294.48,1
ad7a00fe,d32f6c6b-b,books,397.85,1
de0683d6,bacaf816-0,electronics,321.83,1
19c7efc6,49b5a19c-b,sports,334.51,1
ce0380de,ed543135-8,electronics,60.2,1
5c591a5c,d9211332-8,electronics,417.54,1
4e8a8ff2,d13be26d-7,sports,273.42,1
d1ee12da,34a21b40-3,beauty,118.27,1
a6da9898,1b195936-7,beauty,329.36,1
fbf88af9,5b93f5af-8,beauty,215.22,1
